,Frame,Mean,Game,Alg,Model,Average Score,Best Score
5195,38400000,372.33333333333326,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-3.csv,302.54615578865577,410.8285714285714
5196,38800000,360.9,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-3.csv,316.37251942501945,410.8285714285714
5197,39200000,5.107416879795396,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-3.csv,290.108261112999,410.8285714285714
5198,39600000,281.09090909090907,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-3.csv,281.47985202208986,410.8285714285714
5199,40000000,384.08,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-3.csv,287.6278520220899,410.8285714285714
5200,400000,1.7198067632850242,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,,414.4
5201,800000,4.608333333333333,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,,414.4
5202,1200000,19.346153846153847,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,,414.4
5203,1600000,15.271276595744679,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,,414.4
5204,2000000,86.40449438202248,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,,414.4
5205,2400000,51.6304347826087,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,,414.4
5206,2800000,66.4,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,,414.4
5207,3200000,77.18666666666667,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,,414.4
5208,3600000,59.09411764705882,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,,414.4
5209,4000000,132.17567567567568,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,51.38369596925493,414.4
5210,4400000,184.5230769230769,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,69.66402298523411,414.4
5211,4800000,34.877049180327866,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,72.69089456993356,414.4
5212,5200000,237.39344262295086,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,94.49562344761327,414.4
5213,5600000,84.80645161290323,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,101.44914094932912,414.4
5214,6000000,284.271186440678,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,121.23581015519468,414.4
5215,6400000,192.84126984126985,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,135.3568936610608,414.4
5216,6800000,122.86315789473684,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,141.00320945053448,414.4
5217,7200000,194.109375,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,152.6954802838678,414.4
5218,7600000,351.56,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,181.94206851916192,414.4
5219,8000000,298.41379310344826,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,198.56588026193918,414.4
5220,8400000,322.53333333333336,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,212.36690590296485,414.4
5221,8800000,212.04838709677418,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,230.08403969460946,414.4
5222,9200000,368.0,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,243.1446954323144,414.4
5223,9600000,60.81521739130435,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,240.7455720101545,414.4
5224,10000000,290.5357142857143,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,241.37202479465813,414.4
5225,10400000,358.1923076923077,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,257.9071285797619,414.4
5226,10800000,269.24,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,272.54481279028823,414.4
5227,11200000,194.22222222222226,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,272.55609751251046,414.4
5228,11600000,379.26666666666665,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,275.32676417917713,414.4
5229,12000000,59.37614678899082,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,251.4229995477314,414.4
5230,12400000,344.32,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,253.60166621439808,414.4
5231,12800000,352.4,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,267.63682750472066,414.4
5232,13200000,351.5,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,265.9868275047207,414.4
5233,13600000,379.4210526315789,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,297.84741102874807,414.4
5234,14000000,386.41666666666674,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,307.43550626684333,414.4
5235,14400000,261.5416666666667,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,297.7704421642792,414.4
5236,14800000,336.5,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,304.49644216427924,414.4
5237,15200000,131.95294117647057,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,298.2695140597041,414.4
5238,15600000,379.4285714285714,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,298.2857045358945,414.4
5239,16000000,357.0,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,328.0480898569955,414.4
5240,16400000,347.11764705882354,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,328.3278545628778,414.4
5241,16800000,215.26315789473685,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,314.61417035235144,414.4
5242,17200000,141.93939393939394,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,293.65810974629085,414.4
5243,17600000,270.08,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,282.72400448313294,414.4
5244,18000000,394.125,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,283.4948378164663,414.4
5245,18400000,352.58333333333326,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,292.59900448313294,414.4
5246,18800000,351.92307692307685,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,294.14131217544065,414.4
5247,19200000,360.08333333333326,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,316.95435139112686,414.4
5248,19600000,116.64864864864865,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,290.6763591131346,414.4
5249,20000000,112.28205128205127,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,266.2045642413397,414.4
5250,20400000,246.58823529411762,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,256.1516230648691,414.4
5251,20800000,372.66666666666674,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,271.8919739420621,414.4
5252,21200000,272.4166666666667,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,284.93970121478935,414.4
5253,21600000,202.7142857142857,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,278.20312978621797,414.4
5254,22000000,395.0,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,278.29062978621795,414.4
5255,22400000,396.71428571428567,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,282.7037250243132,414.4
5256,22800000,233.07142857142856,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,270.81856018914834,414.4
5257,23200000,404.5,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,275.260226855815,414.4
5258,23600000,373.16666666666674,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,300.9120286576168,414.4
5259,24000000,335.3636363636364,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,323.22018716577537,414.4
5260,24400000,343.9,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,332.9513636363636,414.4
5261,24800000,190.9736842105264,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,314.78206539074955,414.4
5262,25200000,351.25,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,322.6653987240829,414.4
5263,25600000,392.75,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,341.6689701526543,414.4
5264,26000000,330.2173913043478,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,335.1907092830891,414.4
5265,26400000,296.0,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,325.1192807116605,414.4
5266,26800000,294.6,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,331.27213785451767,414.4
5267,27200000,205.29166666666663,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,311.3513045211843,414.4
5268,27600000,171.125,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,291.14713785451767,414.4
5269,28000000,387.25,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,296.33577421815403,414.4
5270,28400000,386.75,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,300.620774218154,414.4
5271,28800000,403.16666666666674,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,321.8400724637681,414.4
5272,29200000,366.0,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,323.3150724637681,414.4
5273,29600000,373.0,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,321.3400724637681,414.4
5274,30000000,410.625,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,329.38083333333327,414.4
5275,30400000,347.13333333333327,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,334.4941666666666,414.4
5276,30800000,111.09677419354837,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,316.14384408602143,414.4
5277,31200000,362.0,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,331.8146774193548,414.4
5278,31600000,397.28571428571433,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,354.4307488479262,414.4
5279,32000000,384.3,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,354.13574884792627,414.4
5280,32400000,383.5,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,353.8107488479262,414.4
5281,32800000,300.61764705882354,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,343.5558468871419,414.4
5282,33200000,384.16666666666674,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,345.3725135538086,414.4
5283,33600000,306.42857142857144,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,338.71537069666573,414.4
5284,34000000,358.15384615384613,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,333.46825531205036,414.4
5285,34400000,240.0,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,322.75492197871705,414.4
5286,34800000,375.3636363636364,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,349.18160819572586,414.4
5287,35200000,181.53333333333333,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,331.1349415290592,414.4
5288,35600000,288.3888888888889,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,320.2452589893767,414.4
5289,36000000,269.53333333333336,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,308.76859232271,414.4
5290,36400000,232.23076923076923,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,293.6416692457869,414.4
5291,36800000,332.72222222222223,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,296.8521267621268,414.4
5292,37200000,414.4,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,299.87546009546014,414.4
5293,37600000,374.82608695652175,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,306.71521164825515,414.4
5294,38000000,370.5,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,307.94982703287053,414.4
5295,38400000,336.4444444444445,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,317.594271477315,414.4
5296,38800000,363.625,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,316.4204078409513,414.4
5297,39200000,302.5,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,328.517074507618,414.4
5298,39600000,381.1,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,337.78818561872913,414.4
5299,40000000,308.38461538461536,Breakout,C51,BreakoutNoFrameskip-v4C51\steps0-100\model-id-4.csv,341.6733138238573,414.4
5300,400000,0.9760119940029984,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",,515.375
5301,800000,18.143589743589747,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",,515.375
5302,1200000,25.23076923076923,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",,515.375
5303,1600000,40.20338983050848,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",,515.375
5304,2000000,82.92682926829268,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",,515.375
5305,2400000,108.0394736842105,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",,515.375
5306,2800000,121.71830985915493,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",,515.375
5307,3200000,223.93442622950818,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",,515.375
5308,3600000,251.59649122807014,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",,515.375
5309,4000000,296.32758620689657,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",116.90968772750034,515.375
5310,4400000,357.9183673469388,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",152.6039232627939,515.375
5311,4800000,301.85714285714283,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",180.97527857414923,515.375
5312,5200000,296.3125,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",208.08345165107235,515.375
5313,5600000,361.1481481481482,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",240.1779274828363,515.375
5314,6000000,377.33333333333326,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",269.6185778893404,515.375
5315,6400000,384.3636363636364,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",297.250994157283,515.375
5316,6800000,515.375,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",336.6166631713675,515.375
5317,7200000,445.11111111111114,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",358.7343316595278,515.375
5318,7600000,394.625,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",373.0371825367208,515.375
5319,8000000,435.0,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",386.9044239160312,515.375
5320,8400000,358.71428571428567,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",386.98401575276586,515.375
5321,8800000,459.83333333333326,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",402.7816348003849,515.375
5322,9200000,381.83333333333326,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",411.3337181337182,515.375
5323,9600000,351.0,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",410.31890331890344,515.375
5324,10000000,481.0,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",420.68556998557017,515.375
5325,10400000,457.33333333333326,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",427.9825396825398,515.375
5326,10800000,399.66666666666674,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",416.41170634920655,515.375
5327,11200000,363.5,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",408.2505952380954,515.375
5328,11600000,386.71428571428567,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",407.45952380952394,515.375
5329,12000000,358.5,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",399.80952380952397,515.375
5330,12400000,457.33333333333326,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",409.6714285714287,515.375
5331,12800000,454.0,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",409.08809523809543,515.375
5332,13200000,307.0,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",401.6047619047621,515.375
5333,13600000,369.83333333333326,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",403.4880952380954,515.375
5334,14000000,380.57142857142856,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",393.44523809523827,515.375
5335,14400000,373.66666666666674,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",385.07857142857165,515.375
5336,14800000,394.83333333333326,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",384.59523809523824,515.375
5337,15200000,310.14285714285717,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",379.25952380952396,515.375
5338,15600000,459.83333333333326,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",386.57142857142867,515.375
5339,16000000,373.16666666666674,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",388.0380952380953,515.375
5340,16400000,326.2857142857143,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",374.9333333333335,515.375
5341,16800000,377.33333333333326,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",367.26666666666677,515.375
5342,17200000,413.83333333333326,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",377.9500000000001,515.375
5343,17600000,411.5,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",382.1166666666668,515.375
5344,18000000,465.66666666666674,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",390.62619047619063,515.375
5345,18400000,333.3333333333333,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",386.59285714285727,515.375
5346,18800000,393.0,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",386.40952380952393,515.375
5347,19200000,374.16666666666674,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",392.8119047619049,515.375
5348,19600000,394.5,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",386.27857142857164,515.375
5349,20000000,377.0,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",386.66190476190496,515.375
5350,20400000,377.4285714285714,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",391.77619047619066,515.375
5351,20800000,424.0,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",396.44285714285735,515.375
5352,21200000,341.3333333333333,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",389.19285714285735,515.375
5353,21600000,351.33333333333326,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",383.17619047619064,515.375
5354,22000000,355.83333333333326,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",372.19285714285724,515.375
5355,22400000,482.8571428571428,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",387.1452380952382,515.375
5356,22800000,381.83333333333326,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",386.0285714285716,515.375
5357,23200000,338.5,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",382.46190476190486,515.375
5358,23600000,370.33333333333326,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",380.0452380952382,515.375
5359,24000000,406.0,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",382.94523809523815,515.375
5360,24400000,374.33333333333326,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",382.6357142857143,515.375
5361,24800000,392.4285714285714,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",379.47857142857146,515.375
5362,25200000,421.16666666666674,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",387.4619047619048,515.375
5363,25600000,367.71428571428567,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",389.1000000000001,515.375
5364,26000000,375.66666666666674,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",391.0833333333335,515.375
5365,26400000,398.16666666666674,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",382.6142857142859,515.375
5366,26800000,321.6666666666667,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",376.5976190476193,515.375
5367,27200000,386.4285714285714,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",381.3904761904764,515.375
5368,27600000,379.0,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",382.2571428571431,515.375
5369,28000000,429.66666666666674,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",384.6238095238098,515.375
5370,28400000,388.5,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",386.0404761904765,515.375
5371,28800000,398.0,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",386.59761904761933,515.375
5372,29200000,343.5,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",378.8309523809527,515.375
5373,29600000,453.1428571428572,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",387.37380952380977,515.375
5374,30000000,377.83333333333326,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",387.5904761904764,515.375
5375,30400000,391.33333333333326,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",386.907142857143,515.375
5376,30800000,381.83333333333326,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",392.92380952380967,515.375
5377,31200000,383.16666666666674,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",392.59761904761916,515.375
5378,31600000,456.8571428571428,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",400.3833333333335,515.375
5379,32000000,393.33333333333326,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",396.7500000000001,515.375
5380,32400000,410.5,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",398.9500000000001,515.375
5381,32800000,391.33333333333326,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",398.2833333333334,515.375
5382,33200000,404.66666666666674,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",404.4000000000001,515.375
5383,33600000,384.66666666666674,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",397.55238095238104,515.375
5384,34000000,457.16666666666674,Breakout,Joint,"BreakoutNoFrameskip-v4Joint\steps0-100\model-id-[0, 1, 2, 3, 4].csv",405.4857142857144,515.375
